book_id,book_name
61220," 机器人的创意设计与实践"
61221," 智能视觉监控研究进展——第二届全国智能视觉监控学术会议论文集"
61222," 离散事件系统模拟/高等学校通用教材"
61223," 现代控制理论/自动化专业本科系列教材"
61224," 外围接口控制用微机入门：Robobooks机器人竞技系列"
61225," 自动控制原理典型题解析与实战模拟——新世纪理工科研究生入学考试指导丛书"
61226," 机器人学导论——分析、系统与应用"
61227," 人工智能"
61228," 多智能体模型与实验"
61229," 智能卡研发技术与工程实践"
61230," 人工智能：复杂问题求解的结构和策略"
61231," 多智能体原理与技术"
61232," 控制工程基础——基础部分习题解（CD-ROM）"
61233," 传感器（第3版）——普通高等教育机电类规划教材"
61234," 自动控制原理"
61235," 关节型机器人——光机电一体化丛书"
61236," 机器人组装大全（机器人竞技系列）"
61237," 信息融合 神经网络——模糊推理理论与应用"
61238," 仿真工程（含光盘）"
61239," 面向智能体的视觉信息处理——图像图形科学丛书"
61240," 现代控制理论基础——高等学校教材"
61241," 控制理论基础（上海市普通高校“九五”重点教材）"
61242," 控制工程基础（王积伟等主编）"
61243," 自动控制原理——高等学校教材"
61244," 智能控制技术——普通高等教育机电类规划教材"
61245," 系统辨识理论及应用"
61246," 人本界面：交互式系统设计"
61247," 控制工程基础及应用--高等志科学校机电一体化专业系列教材"
61248," 计算机科学与技术学科人工智能原理复习与考试指导"
61249," 虚拟制造系统与实现"
61250," 智能检测与控制技术——高等学校教材电子信息系列"
61251," 控制系统数字仿真"
61252," 模湖控制 国际知名大学原版教材 --信息技术学科与电气工程学科系列19"
61253," 虚拟仪器的设计与实现"
61254," 机电一体化系统概论"
61255," 计算机控制技术"
61256," 计算机控制技术"
61257," 自动控制原理辅导及考研应试指导——高等学校教材配套辅导及教研专业课应试指导丛书（控制工程类）"
61258," 人工智能教程（王士同）"
61259," 人工智能技术导论（第二版）"
61260," 现代控制理论基础——高等教育机电类规划教材"
61261," 控制系统数字仿真与CAD——普通高等教育机民类规划教材"
61262," 自动检测技术（第２版）——普通高等教育“九五”部级重点教材 普通高等工科教育机电类规划教材"
61263," 微型计算机控制技术"
61264," 工业机器人（吴振彪）"
61265," 过程控制仪表"
61266," 自动控制原理"
61267," 人机工程学（修订版）"
61268," 自动检测和仪表中的共性技术"
61269," 检测与控制工程基础——普通高等教育材料成形及控制工程专业改革教材"
61270," 神经网络的综合基础（第2版）英文原版"
61271," 智能控制理论和方法——高等学校电子信息类规划教材"
61272," 人工智能导论"
61273," 人机交流互动表单鼠标等的设计"
61274," 传感器实用装置制作集锦"
61275," 分布式虚拟现实技术及其应用"
61276," 工业过程检测与控制"
61277," 自动控制原理"
61278," 人工神经网络原理及其应用（电力新技术丛书）"
61279," 计算机控制系统及其在火电厂中的应用（大型火电厂生产技术人员培训系列教材）"
61280," 控制工程导论（修订版）——高等学校教材"
61281," 工控机IPC-PLC-电器控制技术"
61282," 无人机系统导论（第二版）"
61283," 离散事件动态系统"
61284," 现代伺服系统设计"
61285," 人工智能 英文版"
61286," 人工智能原理及其应用"
61287," 机器人鲁棒控制基础"
61288," 传感器及压电器件——信息装备的特种元件（现代电子信息技术丛书）"
61289," 人工神经网络原理及仿真实例——高等院校计算机科学与技术“十五”规划教材"
61290," 光速思考：新一代光计算机与人工智能"
61291," 模糊控制及其MATLAB应用/21世纪工程应用计算机技术丛书"
61292," 模糊智能控制"
61293," 传感器原理与应用(实用电子技术专业)/中等职业学校电子信息类教材"
61294," 浪潮之巅 第四版"
61295," 自学是门手艺：没有自学能力的人没有未来"
61296," 有限与无限的游戏：一个哲学家眼中的竞技世界"
61297," 启示录：打造用户喜爱的产品"
61298," 科技之巅3 麻省理工科技评论 100项全球突破性技术深度剖析"
61299," 硅谷之谜:《浪潮之巅》续集 文津图书奖得主、《数学之美》《文明之光》《大学之路》作者吴军全新力作！从0到1，创业维艰，"
61300," 计算广告 互联网商业变现的市场与技术 第2版"
61301," 数字化生存"
61302," 程序员的三门课：技术精进、架构修炼、管理探秘"
61303," 硅谷思维：互联网新人必修课（双色）"
61304," 快速转行做产品经理"
61305," 科技之巅 《麻省理工科技评论》50大全球突破性技术深度剖析"
61306," 黑客与画家：硅谷创业之父Paul Graham文集(跟随硅谷创业之父，走进黑客的世界)"
61307," 四步创业法(客户发展方法开山鼻祖，精益创业理论奠基之作)"
61308," 重构：数字化转型的逻辑"
61309," 科技之巅2 麻省理工科技评论2017年10大全球突破性技术深度剖析"
61310," 企业级业务架构设计：方法论与实践"
61311," 知行 技术人的管理之路"
61312," 逆流而上：阿里巴巴技术成长之路"
61313," 用户思维+ 好产品让用户为自己尖叫"
61314," 浪潮之巅 第三版 上下册"
61315," 信息流广告实战：今日头条、百度、腾讯三大平台全解析"
61316," 黑客与画家：来自计算机时代的高见"
61317," 引爆用户增长"
61318," 硅谷之火：人与计算机的未来"
61319," DevOps实践指南"
61320," 信息系统项目管理师考试论文通关宝典 第3版"
61321," 智联网 新思维 ：“智能+”时代的思维大爆发"
61322," 区块链原理、架构与应用"
61323," 数据产品经理必修课：从零经验到令人惊艳"
61324," 量子计算机——穿越未来世界"
61325," 轻松读懂区块链"
61326," 数字蝶变：企业数字化转型之道"
61327," 硅谷产品：36讲直通世界级产品经理"
61328," IT运维之道 第2版"
61329," 有限与无限的游戏 一个哲学家眼中的竞技世界 电子工业出版社"
61330," 智能经济：用数字经济学思维理解世界"
61331," 正版包邮 浪潮之巅 第三版上下册 吴军 李开复推荐 互联网高科技书籍 IT管理教程 公司管理运营 投资银行发展 风险投"
61332," 区块链投资实操——数字货币、钱包、项目策划、投资与风险"
61333," 人工智能时代，你的工作还好吗？"
61334," 有效竞品分析：好产品必备的竞品分析方法论"
61335," 世界前沿技术发展报告2019"
61336," 区块链接智能"
61337," 软件项目管理案例教程（第4版）"
61338," 重新定义用户体验：文化·服务·价值"
61339," 未来世界的幸存者"
61340," 微服务运维实战（第一卷）"
61341," 交互的未来 物联网时代设计原则"
61342," 游戏风暴：硅谷创新思维引导手册"
61343," DAMA 数据管理知识体系指南 DAMA,International 9787302283607"
61344," 流程的永恒之道：工作流及BPM技术的理论、规范、模式及最佳实践"
61345," 首席产品官2：从白领到金领"
61346," 互联网产品经理修炼手册"
61347," 科技之巅1+2+3：麻省理工科技评论全球突破性技术深度剖析（套装共3册）"
61348," 网络经济"
61349," 自学是门手艺：没有自学能力的人没有未来"
61350," 2018年中国互联网学习白皮书"
61351," 信息存储与IT管理"
61352," CTO说"
61353," 微管理——给你一个技术团队，你该怎么管（全彩）"
61354," 图灵的秘密：他的生平、思想及论文解读【谨以此书纪念图灵诞辰百年】"
