book_id,book_name
12220," 微信小程序开发零基础入门"
12221," Effective C++改善程序与设计的55个具体做法（中文第三版）"
12222," 计算机测绘程序设计"
12223," JavaScript高级程序设计(第3版)+Excel 2016实战技巧精粹辞典（全技巧视频版）"
12224," 汇编语言与接口技术 第2版"
12225," Scala函数式编程"
12226," Lua程序设计（第4版）"
12227," 汇编语言程序设计学习参考"
12228," ARKit开发实战"
12229," MATLAB/Simulink权威指南——开发环境、程序设计、系统仿真与案例实战"
12230," Matlab优化设计及其应用"
12231," 【全新直发】高性能服务系统构建与实战 银文杰著 9787121315091 电子工业出版社"
12232," 动手玩转Scratch2.0编程—STEAM创新教育指南"
12233," μC/OS-III内核实现与应用开发实战指南：基于STM32"
12234," Moldflow 2018模流分析从入门到精通（升级版）"
12235," SilverLight 4 RIA开发全程解析"
12236," 零基础入门学习Scratch 小甲鱼限量签名版 与孩子一起学编程"
12237," PhoneGap从入门到精通"
12238," 模式识别及MATLAB实现——学习与实验指导"
12239," 跟孩子一起玩编程——App Inventor趣味应用开发实例"
12240," 可视化编程应用"
12241," 深入浅出SSD：固态存储核心技术、原理与实战"
12242," 下一站 用户体验 （修订版）"
12243," 【正版现货】单片机C语言轻松入门(第3版) 周坚 9787512424333 北京航空航天大学出版社"
12244," Redis 4.x Cookbook中文版"
12245," 高等院校计算机应用技术规划教材——新编汇编语言程序设计"
12246," 大数据时代的软件工程：软件科学家与数据科学家的思维碰撞"
12247," 和小猫一起学编程 清华大学出版社"
12248," Visual Studio Team System更佳敏捷软件开发"
12249," Open Inventor 程序设计从入门到精通（附光盘）"
12250," Web开发实战*9787517054009 肖睿"
12251," 汇编语言程序设计（计算机类）"
12252," 小创客玩转智慧校园--基于Mixly和Arduino的创意制作"
12253," 揭秘Kotlin编程原理"
12254," 领先一部 2"
12255," 包邮 Python程序设计与问题求解（原书第2版）|8060080"
12256," Oracle高性能自动化运维"
12257," 程序设计基础（“十三五”高等职业教育专业核心课程规划教材.信息大类）"
12258," 零成本实现Web性能测试——基于Apache JMeter和Gatling"
12259," Adobe Flex 3程序设计指南(含光盘1张)"
12260," 编译原理与实现"
12261," USB 3.0编程宝典"
12262," 编程珠玑（续）（修订版）"
12263," Effective SQL：编写高质量SQL语句的61条有效方法（英文版）"
12264," 学R:零基础学习R语言"
12265," 包邮 Python程序设计基础（原书第4版）|8054079"
12266," 计算机应用基础"
12267," 中文版Oracle 9i简明教程"
12268," 编程原本(STL之父Alexander Stepanov力作,裘宗燕老师倾情献译,追溯数学原理,探求编程的本质)"
12269," ANSYS Workbench 17.0结构分析快速入门指南（配全程视频教程）"
12270," Xilinx ZYNQ-7000 AP SoC开发实战指南（EDA工程技术丛书）*9787302414919 符晓,张"
12271," micro:bit超好玩 米爸带你学编程"
12272," 重构改善既有代码的设计（英文注释版）"
12273," 统一建模语言(UML) 第1部分：基础结构"
12274," LabVIEW 8.20程序设计从入门到精通（附光盘）"
12275," 解读Lightroom 6/cc：入门●进阶●精通 王朔中 清华大学出版社 9787302456230"
12276," 程序设计入门经典"
12277," 实用软件测试:来自硅谷的技术.经验.心得和实例"
12278," MFC编程技巧与范例详解（配光盘）"
12279," 开源的成功之路(外研社.哈佛科学人文译丛)"
12280," 有形事物一整合了的程序/视觉传达设计类-设计时代"
12281," 广义模态逻辑及其应用"
12282," Web程序设计实例教程"
12283," 【正版现货】系统辨识与自适应控制MATLAB仿真(第3版) 庞中华,崔红 9787512424753 北京航空航天大学"
12284," 编译原理"
12285," 个性化推荐系统关键技术"
12286," Axure RP 8交互原型设计案例教程（微课版）"
12287," Node.js实战 第2版 9787115487308人民邮电出版社"
12288," 编程之美：微软技术面试心得"
12289," 自动化技术入门与应用实例系列书 西门子S7-200 PLC入门与应用实例"
12290," 面向对象程序设计与VC程序设计入门"
12291," Spark:原理、机制及应用"
12292," 机器学习与R语言 [美] Brett Lantz,李洪成,许金炜,李舰 机械工业出版社 9787111491576"
12293," JavaScript机器人：用Raspberry Pi、Arduino和BeagleBone构建NodeBots"
12294," LabVIEW 2016程序设计教程——从入门到精通"
12295," 单片机C语言轻松入门(第3版)"
12296," 零基础看图学Scratch3.0少儿趣味编程 （全彩大字版）"
12297," Ionic 移动开发入门与实战（第2版）"
12298," 微信小程序开发实战"
12299," Photoshop CC 图文设计案例教程"
