book_id,book_name
9220," Shell脚本学习指南"
9221," 算法设计方法与优化（普通高校本科计算机专业特色教材精选·算法与程序设计）"
9222," 自己动手构造编译系统：编译、汇编与链接"
9223," 云计算：概念、技术与架构（畅销IT书籍作者Thomas Erl的又一力作！对云计算技术的详细解读，是你不可或缺的指导书"
9224," 程序设计的模式语言·卷3"
9225," Blockly创意趣味编程"
9226," 包邮 Elasticsearch技术解析与实战|5044676"
9227," 图解HTTP"
9228," VEX-EDR基础入门与RobotC编程实例"
9229," 细说Cortex M0开发——以LPC1114为例"
9230," 【全3册】ACM国际大学生程序设计竞赛 题目与解读+算法与实现+知识与入门ACM国际大学生程序设计竞赛知识程序设计数据"
9231," 数据结构教学做一体化教程"
9232," Python程序设计案例课堂 刘春茂、裴雨龙、展娜娜 9787302483922"
9233," Revit2019参数化从入门到精通"
9234," 深入浅出 S：从原理到实战 虞卫东 电子工业出版社 9787121341786 新华书店 正版保障"
9235," 精通Hadoop"
9236," 界面设计的编码实现"
9237," 分布式对象存储 原理 架构及Go语言实现"
9238," PHP 7&MySQL跨设备网站开发"
9239," 玩转Django 2.0"
9240," MATLAB GUI设计学习手记"
9241," Arduino开发从入门到实战"
9242," VIP——WinSock网络编程经络"
9243," (签名本)编程ING：人人都能学会程序设计（全彩）"
9244," 封面有磨痕-TW-东旅劫谈2 白二道长 绘 9787514508765 中国致公出版社"
9245," 程序设计基础"
9246," 机器人操作系统ROS原理与应用"
9247," Hyperledger Fabric 技术内幕：架构设计与实现原理"
9248," MATLAB程序设计与综合应用"
9249," 基于Verilog HDL的数字系统应用设计——可编程逻辑器件快速进阶丛书"
9250," 深入浅出MFC(第2版)(附光盘 解析微软MFC六大关键技术) 侯俊杰 华中科技大学出版社"
9251," 深度剖析Hadoop HDFS 林意群 机械工业出版社 9787111562078"
9252," 控制系统仿真及MATLAB语言"
9253," ACM国际大学生程序设计竞赛题解(2)"
9254," 偏微分方程图像处理及程序设计"
9255," Cocos2d-x 之Lua 核心编程"
9256," 程序员的修炼——从优秀到卓越"
9257," 新一代垃圾回收器ZGC设计与实现"
9258," 编程之美：微软技术面试心得"
9259," Verilong数字系统设计——RTL综合、测试平台与验证（英文版）（附光盘）"
9260," 程序设计与实践（VB.NET）"
9261," Elasticsearch实战"
9262," Clojure高级编程"
9263," Python 3破冰人工智能 从入门到实战 大学生数学建模竞赛数学建模算法与应用教程 机器学习深度学习入门书"
9264," ARM Cortex-M3体系结构与编程（第2版）（货号：S1) 冯新宇 9787302473329 清华大学出版社威"
9265," Scratch高手密码：编程思维改变未来——应对人工智能挑战,李泽,中国青年出版社,9787515352121"
9266," MATLAB N个实用技巧--MATLAB中文论坛精华总结"
9267," 汇编语言程序设计(第4版普通高等教育十一五国家级规划教材)"
9268," 面向智能主体的信息系统 III：AOIS 2005/会议论文集 Agent-oriented information"
9269," 啊哈C！思考快你一步——用编程轻松提升逻辑力（双色） 超萌C语言入门"
