book_id,book_name
59220," 正版 传播的进化：人工智能将如何重塑人类的交流 牟怡 著 人工智能时代全新的人机关系及挑战，清华大学彭兰教授倾情推荐！"
59221," 智能机器人 从“深蓝”到AlphaGo 韦康博 9787115439604"
59222," 机器学习系统设计 (美)里彻特科埃略 9787115356826"
59223," 人脸识别致以人体动作识别技术及应用"
59224," 深度学习核心技术与实践+深度学习入门之PyTorch 2册 深度学习框架入门 深度学习优化方法 计算机视觉语音识别自然"
59225," 人机情感交互 9787030317995"
59226," 遥感原理与应用实验教程 9787030367815"
59227," 必然+黑科技+科技之巅 （套装三册）"
59228," 单兵负荷骨骼服的力控制理论与方法"
59229," KUKA工业机器人编程+工业机器人行业应用+操作编程及调试维护+工程应用虚拟仿真教程+实操与应用技巧+典型应用+产品包"
59230," 强化学习精要 核心算法与TensorFlow实现+21个项目玩转深度学习 基于TensorFlow的实践详解 2册 框"
59231," 【XSM】增强学习与近似动态规划 徐昕 科学出版社9787030275653"
59232," 2册 极简人工智能 你一定爱读的AI通识书+AI传奇 人工智能通俗史 AI2.0时代人工智能机器学习"
59233," 发现孩子/蒙台梭利早期教育经典原著"
59234," 全2册儿童行为心理学+3岁对了一辈子就对了育儿书籍0-3岁父母必读畅销书儿童心理学如何教育孩子的书籍男孩幼儿3-6岁育"
59235," 虚拟化安全解决方案 (美)戴夫.沙克尔福 9787111522317"
59236," 3本 Python大战机器学习+TensorFlow实战+Tensorflow-实战Google深度学习框架 人工智能"
59237," 3本 工业机器人应用技术入门(FANUC)+实操与应用技巧(ABB)+机器人学基础 智能机器人技术开发 编程与控制原理"
59238," BeagleBone 机器人开发指南 (美)格里梅特,汤凯,续欣 9787121246975"
59239," 乐高创意机器人教程中级 上下册10~16岁全套两本 青少年机器人创新教育课程书 孩子创新教育书籍 青少年iCAN+创新"
59240," 智能时代套装共8册 智能时代智能主义周鸿祎智能革命智能机器的未来智能浪潮智能的本质皮埃罗·斯加鲁菲智能投顾刘勇智能制造"
59241," 中文印刷体文档识别技术 王科俊 冯伟兴"
59242," 传感器与检测技术基础"
59243," 大数据时代"
59244," 移动机器人粒子滤波定位与地图创建"
59245," 与机器人共舞-人工智能时代的大未来"
59246," 趣味机器人入门——基于乐高教育机器人的创新设计 仲照东 9787121274176"
59247," 测绘案例分析:考点剖析与试题解析"
59248," 深度学习算法实践+深度学习 优化与识别 2本 焦李成 著 深度学习+强化学习 深度学习机器学习方法算法教程书籍 人工智"
59249," 基于遗传进化型模糊神经网络的信用风险评估模型构建及应用"
59250," 分布式控制技术及其应用"
59251," 互联网轻量级SSM框架解密 Spring MVC MyBatis源码深度剖析 java ee企业级框架构开发教程书籍"
59252," Fluent14.5流场分析从入门到精通 胡仁喜 9787111471233"
59253," 西顿野生动物小说全集套装6册 西顿动物故事集 畅销世界经典儿童文学故事读物7-9-10-11-12-"
59254," 移动机器人系统-建模.估计与控制"
59255," 智能家居：商业模式+案例分析+应用实战+系统安装与接线+产品从设计到运营+智能家居DIY 家电物联网"
59256," 套装4册Python大战机器学习数据科学家的第一个小目标+TensorFlo实战+Tensorflo实战Google深"
59257," 智能作战机器人 罗庆生 北京理工大学出版社"
59258," 奇点临近(一部预测人工智能和科技未来的奇书)"
59259," 【TH】移动机器人系统及其协调控制 程磊 华中科技大学出版社 9787560996127"
59260," 【RT4】机器人技术应用 过磊,顾德祥 北京理工大学出版社9787568229043"
59261," 智能科学与技术学科发展报告:2009～2010"
59262," 计算机基因学:基于家族基因的网格信任模型 王铁方 著"
59263," 仿真科学与技术：学科发展报告（2009-2010）"
59264," 2010-2011控制科学与工程学科发展报告"
59265," 【TH】智能作战机器人/“十二五”国家重点出版物出版规划项目 罗庆生,韩宝玲,罗霄 北京理工大学出版社 9787564"
59266," 【RZ】机器人的天空 毛勇著 清华大学出版社 9787302348061"
59267," 传感器敏感材料及器件 赵勇,王琦著 9787111383185"
59268," 传感器与自动检测技术 第2版 张玉莲 9787111379768"
59269," 人工智能的未来(原名如何创造思维)(精) 情感机器(人类思维与人工智能的未来)(精) 科技想要什全套装共3册"
59270," 【RZ】数字样机建模与仿真 杨欣,许述财 清华大学出版社 9787302346197"
59271," 地球的奥秘"
59272," 机器人设计与制作"
59273," 人机交互与戏剧表演：用戏剧理论构建良好用户体验（原书第2版,一部对人机交互领域具有变革意义的经典著作，历时20年全面更"
59274," 信息时代的指挥与控制"
59275," 单片微型计算机原理及应用 谢云 9787568252409"
59276," 智能作战机器人"
59277," 西门子工业自动化项目设计实践 陈瑞阳,席巍,宋柏青著 9787111264224"
59278," 大学生创新实验和智能控制比赛--基于飞思卡尔DSP系列"
59279," Arduino开发实战指南：机器人卷"
59280," 虚拟现实视景仿真技术"
59281," 星球漫游记"
59282," 机器人制作轻松入门"
59283," 超级容易学Word炫彩应用含1CD 超级容易学电脑编委会著 9787111217305"
59284," 语义Web服务及其合成方法的研究"
59285," 半监督学习"
59286," 模式识别中的核自适应学习及应用"
