book_id,book_name
24220," 网站数据库应用基础"
24221," 【新书店正版】数据库技术及应用马忠贵国防工业出版社9787118081800"
24222," 【新书店正版】玩转大数据(图解版)IDKW图解中心人民邮电出版社9787115391414"
24223," 【新书店正版】新编中文Frontpage 2003基础教程张军安,王璞西北工业大学出版社9787561220894"
24224," 【新书店正版】数据库原理及应用(第2版)何玉洁,刘福刚人民邮电出版社9787115271648"
24225," 【新书店正版】Oracle Database 11g & MySQL 5 6开发手册(美)麦克劳克林清华大学出版社97"
24226," 【新书店正版】命令行中的数据科学（荷）詹森斯,王晓伟,刘峰人民邮电出版社9787115391681"
24227," 【全新正版】数据库技术及应用 范剑波著 9787308054959 浙江大学出版社"
24228," 【新书店正版】SQL应用重构(美)法拉特 ,苏敬凯机械工业出版社9787111263586"
24229," 【新书店正版】数据分析饶元电子工业出版社9787121278082"
24230," 【新书店正版】网站信息组织优化——基于网络日志的用户行为分析李志义电子工业出版社9787121250781"
24231," 西班牙骑士(双语版MPR) 正版 奥飞动漫,天代出版 9787553479477"
24232," 【全新直发】数据库与数据处理：Access2010实现 张玉洁,孟祥武著 9787111406112 机械工业出版社"
24233," MySQL技术内幕(第5版) [美] 保罗·迪布瓦（Paul DuBois） 9787115388445"
24234," 【新书店正版】Oracle 精髓 (第4版)(美)格林威尔(Creenwald,R.),龚波机械工业出版社978711"
24235," 【新书店正版】保修数据收集与分析康锐、江逸楠国防工业出版社9787118099539"
24236," 【全新正版】网络数据库系统开发技术应用 芦丽萍 9787310050703 南开大学出版社"
24237," 【全新直发】数据库应用基础：Visual FoxPro同步训练 安徽省中等职业教育教辅编写组 高等教育出版社 9787"
24238," 【新书店正版】SQL Server 2005管理员大全(赠品)赵杰电子工业出版社9787121060755"
24239," 【全新直发】数据库技术及应用：Access 2007(附光盘1张) 谷岩,刘敏华 高等教育出版社 9787040311"
24240," 【全新直发】查询推荐理论与方法 蔡飞,陈洪辉,蒋丹阳,陈皖玉 科学出版社 9787030512000"
24241," 程序设计与数据结构"
24242," 预测分析与数据挖掘 RapidMiner实现*9787115473660 [美]瓦杰·考图(Vijay Kotu) 巴"
24243," 【全新直发】数据库学术理论研究方法解析 郝忠孝 科学出版社 9787030488435"
24244," 【全新直发】Access数据库应用基础实验指导 刘凌波 科学出版社 9787030451699"
24245," 【全新直发】生态学数据分析：方法、程序与软件 郭水良,于晶,陈国奇 科学出版社 9787030439284"
24246," 【新书店正版】数据库应用技术——SQL Server 2008 R2(第2版)周慧, 施乐军人民邮电出版社978711"
24247," 【新书店正版】大数据和大分析段云峰著人民邮电出版社9787115402592"
24248," 【新书店正版】SQL Server 2005从入门到实践(配光盘)(学编程从入门到实践)岳付强清华大学出版社97873"
24249," 【全新正版】数据库原理及应用实验指导书 孙改平,郭红 9787502045685 煤炭工业出版社"
24250," 【新书店正版】MySQL快速入门潘凯华、李慧、刘欣清华大学出版社9787302272021"
24251," 【新书店正版】数据工程——处理、分析与服务岳昆清华大学出版社9787302339762"
24252," 【新书店正版】大数据李志刚,朱志军电子工业出版社9787121185601"
24253," Oracle性能优化与诊断案例精选 盖国强,李轶楠 9787115438270"
24254," 数据结构 舒后著 9787121318870 电子工业出版社"
24255," 海量数据库解决方案 (韩)李华植,郑保卫,盖国强 9787121118838"
24256," 探寻数据背后的逻辑：R语言数据挖掘之道 宋云生 9787121338618"
24257," 空间数据库管理系统概论 程昌秀 9787030321770"
24258," Kafka入门与实践 牟大恩 9787115469571"
24259," SQL Server 2012 T-SQL基础教程*9787115332905 (美)本咁"
24260," 斗罗大陆3龙王传说漫画单行本2 唐家三少斗罗大陆第三部龙王传说绝世唐门神界传说终极斗罗漫画系列神漫连载 漫画畅销书籍"
24261," 斗罗大陆3龙王传说漫画单行本4 唐家三少斗罗大陆第三部龙王传说绝世唐门神界传说终极斗罗漫画系列神漫连载 漫画畅销书籍"
24262," 斗罗大陆3龙王传说漫画单行本9 唐家三少斗罗大陆第三部龙王传说绝世唐门神界传说终极斗罗漫画系列神漫连载 漫画畅销书籍"
24263," 斗罗大陆3龙王传说漫画单行本10 唐家三少斗罗大陆第三部龙王传说绝世唐门神界传说终极斗罗漫画系列神漫连载 漫画畅销书籍"
24264," 斗罗大陆3龙王传说漫画单行本1 唐家三少斗罗大陆第三部龙王传说绝世唐门神界传说终极斗罗漫画系列神漫连载 漫画畅销书籍"
24265," 斗罗大陆3 龙王传说漫画版 套装 全套11册 唐家三少 著 漫画书 书籍 湖南少年儿童出版社"
24266," 数据可视化与挖掘技术实践 朱希安、王占刚 知识产权出版社 9787513049900 新华书店 正版保障"
24267," 【全新正版】文本挖掘 [美]迈克尔&#8226;W. 贝瑞(Michael W. Berry) 雅克 97871115"
24268," 【全新正版】PHP+MySQL+Dreamweaver网站建设 李晓斌 9787111549147 机械工业出版社"
24269," 9787030336750 Access数据库基础教程"
24270," 【全新正版】商务智能：数据分析的管理视角(原书第3版) (美)沙尔达,赵卫东 9787111494393 机械工业出版"
24271," 【全新正版】Clojure数据分析秘笈 (美) Eric Rochester著 9787111473268 机械工业出"
24272," 【全新正版】数据挖掘：实用机器学习工具与技术(原书第3版) Ian H.Witten 9787111453819 机械"
24273," 【全新正版】数理统计与数据分析(原书第3版) (美)里斯 9787111336464 机械工业出版社"
24274," 9787040171785 基于Oracle 的数据库系统"
24275," 【全新正版】数据库原理与应用教程 黄川林 9787900491046 东软电子出版社"
24276," 【全新正版】数据库应用技术 邹自德 梅炳夫 吴君胜 9787811359169 暨南大学出版社"
24277," 【全新正版】Visual Foxpro程序设计教程 刘震宇,杨连初,曹毅,刘鹏 9787810535830 湖南大学出"
24278," 【全新正版】面向海量文本的聚类集成技术研究 徐森 9787569014310 四川大学出版社"
24279," 【全新正版】数字信息资源长期保存研究 何晓庆,王圣洁,张雅晴 9787569020939 四川大学出版社"
24280," 【全新正版】SQL SERVER 2008数据库管理与应用(项目式) 荣慧媛 9787568603577 黑龙江大学出"
24281," 【全新正版】Visual FoxPro 程序设计教程 吴明 9787565902093 北京大学医学出版社"
24282," 【全新正版】Java大数据分析(影印版) [美] 拉贾特·梅塔 9787564182878 东南大学出版社"
24283," 【全新正版】精通区块链 第2版(影印版) Imran Bashir 9787564183196 东南大学出版社"
24284," 【全新正版】流式系统(影印版) Tyler Akidau, Slava Chernyak, Reuven Lax 97"
24285," 【全新正版】数据库原理及应用 陶程仁 9787564313630 西南交通大学出版社"
24286," 【全新正版】挖掘社交网络 第3版(影印版) Matthew A. Russell, Mikhail Klassen 9"
24287," 【全新正版】高级数据结构(第3版，C++版) 林厚从 9787564182236 东南大学出版社"
24288," 【全新正版】Visual FoxPro数据库程序设计 郝桂英 等 9787564054892 北京理工大学出版社"
24289," 【全新正版】数据库技术与应用 徐慧 9787564029951 北京理工大学出版社"
24290," 【全新正版】算法与数据结构：C语言版 邓玉洁 9787563552535 北京邮电大学出版社有限公司"
24291," 【全新正版】Access2010数据库技术与程序设计 杨文彬 成海 9787563548002 北京邮电大学出版社有限"
24292," 【全新正版】Oracle数据库应用与实训教程 肖璞,黄慧,杨君 9787563547630 北京邮电大学出版社"
24293," HBase入门与实践"
24294," 【全新正版】Access数据库技术及应用 吴伶,谭湘键 9787563526437 北京邮电大学出版社有限公司"
24295," 【全新正版】Visual FoxPro程序设计教程 马乐,叶丽珠 9787563524044 北京邮电大学出版社有限公"
24296," 【全新正版】Visual FoxPro程序设计 马志红,黄建华 9787563515790 北京邮电大学出版社有限公司"
24297," 【全新正版】数据结构 梦享团队 9787563542970 北京邮电大学出版社有限公司"
24298," 【全新正版】大数据真相：谁动了我的数据？ 杨绪宾,刘洋 9787562357261 华南理工大学出版社"
24299," 【全新正版】数字化采购浪潮：理论与实务 萧道明 刘其辉 谭军 9787562351931 华南理工大学出版社"
24300," 【全新正版】数据库应用(1CD) 张晓华 9787562436942 重庆大学出版社"
24301," 【全新正版】数据库原理及应用：Access 2003 庞振平 9787562334088 华南理工大学出版社"
24302," 【全新正版】Access数据库应用 许国柱 9787562340010 华南理工大学出版社"
24303," 【全新正版】Visual Foxpro程序设计实训教程 邹显春 9787562139447 西南师范大学出版社"
24304," 【全新正版】数据库应用技术 喻梅 9787561847459 天津大学出版社"
24305," 【全新正版】Oracle11g数据库应用与开发 李春青,何晶,杨晓光,王佳欣 9787561863329 天津大学出版"
24306," 【全新正版】数据结构与算法 杨勇 9787561835470 天津大学出版社"
24307," 【全新正版】数据库原理与应用 孙锋 9787561826836 天津大学出版社"
24308," 【全新正版】Visual FoxPro程序设计教程 张吉春,郭施祎 9787561222676 西北工业大学出版社"
24309," 【全新正版】基于数据挖掘的软件缺陷预测技术 马樱 9787561562833 厦门大学出版社"
24310," 【全新正版】Access数据库应用(2003中文版) 杨淑婷,包立明 9787561223840 西北工业大学出版社"
24311," 【全新正版】同济博士论丛 翁颖钧,石来德 9787560881553 同济大学出版社"
24312," 【全新正版】云计算与大数据 陶皖 9787560643779 西安电子科技大学出版社"
24313," 【全新正版】Visual FoxPro程序设计 侠名 9787560328096 哈尔滨工业大学出版社"
24314," 【全新正版】Visual FoxPro程序设计 刘丕娥 9787560334769 哈尔滨工业大学出版社"
24315," 【全新正版】数据结构实践教程 周莹,郑茵,刘志宝 9787551706315 东北大学出版社"
24316," 【全新正版】复杂环境下的移动k近邻查询处理技术研究 李传文 9787551713399 东北大学出版社"
24317," 【全新正版】增强型分析：AI驱动的数据分析、业务决策与案例实践 彭鸿涛 张宗耀 聂磊 9787111634164 机械"
24318," SQL Server与JSP动态网站开发——从设计思想到编程实战"
24319," 彩书坊系列 笠翁对韵 声律启蒙 有声伴读精装注音幼儿早教启蒙国学经典儿童图书籍6-7-10岁一二三年级课外书必小学生读"
24320," 【全新正版】MySQL经典实例(第三版) Paul DuBois 9787519829728 中国电力出版社"
24321," 【全新正版】情报驱动应急响应 [美] 斯科特·罗伯茨 (Scott J.Roberts) 利百加·布朗 9787111"
24322," 【全新正版】互联网+数据平台建设研究(高校版) 贺海鹏,王爱民 9787518950485 科学技术文献出版社"
24323," 【全新正版】数据驱动设计：A/B测试提升用户体验 [美] 罗谢尔·肯(Rochelle King) 伊丽莎白 F.邱吉"
24324," 【全新正版】互联网+数据平台建设研究 宋旭,贺海鹏,王爱民,吴亮 9787518947652 科学技术文献出版社"
24325," 【全新正版】数据库程序员面试笔试宝典 李华荣 9787111604969 机械工业出版社"
24326," 【全新正版】Power Query 智能化数据汇总与分析 韩小良 9787517077886 水利水电出版社"
24327," 【全新正版】Excel VBA+SQL 数据管理与应用模板开发 韩小良 9787517076940 水利水电出版社"
24328," 【全新正版】数据库系统原理(第二版) 王勋 韩培友 9787517826361 浙江工商大学出版社"
24329," 【全新正版】大数据技术及其背景下的数据挖掘研究 吴春琼著 9787517074694 水利水电出版社"
24330," 【全新正版】数据化运营：系统方法与实践案例 赵宏田 江丽萍 李宁 9787111604518 机械工业出版社"
24331," 【全新正版】数据库程序员面试笔试真题库 李华荣 9787111604747 机械工业出版社"
24332," 【全新正版】Oracle DBA——从入门到精通 张蕊 9787517033448 水利水电出版社"
24333," 【全新正版】基于数据发布的隐私保护模型研究 刘英华 9787516162910 中国社会科学出版社"
24334," 【全新正版】MySQL从入门到精通中公数据库深度开发指南MySQL数据库理论与实战 中公教育优就业研究院 978751"
24335," 【全新正版】数据结构与算法 于晓敏 9787512401846 北京航空航天大学出版社"
24336," 【全新正版】程序设计与数据结构 周立功 9787512428706 北京航空航天大学出版社"
24337," 【全新正版】云计算时代信息技术在图书馆中的应用研究 赵春燕 9787511450173 中国石化出版社有限公司"
