book_id,book_name
43220," Android音视频开发 直播短视频FFmpeg项目源码分析及实战 H.264编码及H.265编码应用 Android"
43221," WPS教程书籍 excel表格制作 Office文员办公自动化软件电脑入门基础教程计算机基础知识书籍 word exc"
43222," Lua程序设计 第4版 Lua5.3编程语言基础入门教程书籍 Lua编程程序设计与实现方法 Lua编程方法技巧整型位运"
43223," 农村电商新思维--农业创新营销模式设计 自学如何开网店教程运营书籍农村创业微商电子商务互联网+开店入门到精通"
43224," 路由交换技术详解与实践 第1卷上下册 H3CNE认证教程 自学路由交换技术入门到精通 H3C网络技术参考教程 网络工程"
43225," 正版 数据结构与算法分析Java语言描述 原书第3版 计算机教材 程序设计 计算机科学丛书机械工业JAVA语言 基础入"
43226," AutoCAD2016从入门到精通+3ds Max 2014+VRay效果图制作 全2册 建筑机械制图基础教程软件 三"
43227," 中文版CINEMA 4D R18 实用教程 C4D视频教程书籍 CINEMA 4D自学教程 C4D软件R20/19/R"
43228," 手把手教你设计CPU——RISC-V处理器篇 自制cpu自主设计书籍 RISC-V架构开发教程 指令模块 蜂鸟E200"
43229," Java面向对象编程 (第2版) 孙卫琴 Java从入门到精通 java语言程序设计核心编程思想教程教材java*计算"
43230," Visual Basic精彩编程200例 明日科技vb从入门到精通VB编程教程basic语言visual basic教"
43231," 直通车运营 精准引*与推广优化实战 电商运营书籍 如何打造 直通车点击率直通车推广优化技巧大全"
43232," 安防视频监控实训教程 第2版 计算机网络信息安全 安防天下 系统工程故障检测维护维修 安防视频网络监控系统教程书籍"
43233," 图解TCP/IP 第5版 tcpip协议应用分析指导指南 TCP/IP圣经级教材 268张图解轻松入门 图文并茂网络管"
43234," 现代安防视频监控系统+安防视频监控实训教程第2版+玩转IP看监控+安防天下2 全4册现代安防视频监控技术书籍 安防视频"
43235," 正版 21天学通Python第二版 零基础入门学习python程序设计python基础教程 pyhton3从入门到精通"
43236," Unity 5.X从入门到精通 Unity3D游戏引擎设计开发技术软件教材 Unity5引擎开发技术教程书籍 unit"
43237," ASP.NET从入门到精通（第4版）（附光盘1张）计算机书籍 asp.net项目开发教材书籍 ASP.NET网站开发项"
43238," 巴朗行业词典 计算机与网络Douglas Downing,Michael Covington,Melody Covin"
43239," 全新C#项目开发实战入门(全彩版) vc#编程教程书籍 vc#编程语言入门 vc#入门经典 c#语言程序设计教材Vis"
43240," HTML5基础知识 核心技术与前沿案例 刘欢html书籍 html5从入门到精通 指南教程书籍 HTML5 CSS3网"
43241," 图解西门子S7-200 SMART PLC入门与提高 西门子plc书籍 西门子plcs7200 plc编程入门书籍 学"
43242," 智能家居DIY——OpenWRT+Arduino+Zigbee+3D打印+手机客户端(全彩) 智能硬件开发人员书计算机"
43243," Python3.7从零开始学+从零开始学Python数据分析与挖掘 全2册 笨方法学python编程快速上手从入门到精"
