book_id,book_name
7220," Python语言程序设计(Daniel Liang[梁勇]博士系列丛书之一，以实例教，由实践学，采用基础先行、问题驱动"
7221," Python编程从入门到精通+python基础教程 第3版 python基础入门2册 人民邮电出版社"
7222," Python程序员面试算法宝典+剑指Offer 名企面试官精讲典型编程题 第2版 2册 Python程序员求职应聘技巧"
7223," 笨办法学Python3 附程序员面试手册"
7224," 零基础轻松学Python"
7225," Flask Web开发 基于Python的Web应用开发实战 第2版"
7226," Python编程之美：*实践指南"
7227," Python语言程序设计基础"
7228," Odoo快速入门与实战：Python开发ERP指南"
7229," Python项目开发实战"
7230," OpenCV轻松入门：面向Python"
7231," Python 3标准库"
7232," Python带我起飞——入门、进阶、商业实战（python入门级，小白快速上手）"
7233," Python网络编程攻略"
7234," Python学习手册：第4版（涵盖Python2.6和3.X）"
7235," @畅销书籍 深入浅出Python机器学习 段小手 深入浅出Python机器学习 实战人工智能书统计python神经网络"
7236," Python从小白到大牛"
7237," 零基础入门学习Python Python3入门教程 开发教程 网络爬虫 Tkinter 游戏开发应用 小甲鱼 Pyth"
7238," Python网络爬虫从入门到实践 第2版"
7239," Python网络爬虫实战（第2版）"
7240," 零基础入门学习Python（第2版）-微课视频版"
7241," python基础教程 Python编程从入门到精通实践 Python核心编程语言程序设计实战零基础学python网络爬"
7242," Abaqus GUI程序开发指南 Python语言"
7243," MicroPython入门指南"
7244," Python 3 数据分析与机器学习实战"
7245," Python数据分析与应用"
7246," 数据馆员的Python简明手册 顾立平 科学技术文献出版社 9787518930142"
7247," *畅销书籍* 教孩子学编程 Python语言版 少儿编程入门书 高中新课标必修编程入门书 中小学编程自学教程 基于Py"
7248," Python与量化投资：从基础到实战"
7249," DK编程真好玩：9岁开始学Python"
7250," Python核心编程 第3版"
7251," Python Web开发实战"
7252," Python即学即用"
7253," 数据科学导论：Python语言实现"
7254," Python参考手册 第4版 修订版"
7255," 易学Python"
7256," 利用Python进行数据分析"
7257," 趣学Python编程"
7258," Python从入门到精通"
7259," 深入浅出Python机器学习"
7260," Python Linux系统管理与自动化运维"
7261," Python+Spark 2.0+Hadoop机器学习与大数据实战"
7262," @畅销书籍 Python可以这样学 董付国 清华大学出版社 零基础学习python的指南 Python基础教程书籍代码"
7263," 跟老齐学Python：Django实战"
7264," 自动化平台测试开发：Python测试开发实战"
7265," Python 3.7从入门到精通（视频教学版）"
7266," Python机器学习与量化投资"
7267," 自动化平台测试开发：Python测试开发实战"
7268," Python数据分析师修炼之道"
7269," 青少年学Python"
7270," Selenium 2自动化测试实战——基于Python语言"
7271," 人工智能开发语言——Python"
7272," Python自动化测试实战"
7273," 金融工程及其Python应用"
7274," Python语言及其应用"
7275," （区域包邮）共2本 Python量化交易+量化交易之路 用Python做股票量化分析MS9787121361401、9"
7276," Python数据抓取技术与实战"
7277," Python编程从零基础到项目实战（微课视频版）"
7278," Python数据分析师修炼之道"
7279," Python语言程序设计基础"
7280," Python数据分析：基于Plotly的动态可视化绘图"
7281," 编写高质量代码：改善Python程序的91个建议"
7282," 人工智能开发语言——Python"
7283," Python基础教程(第2版·修订版)"
7284," 树莓派Python编程入门与实战（第2版）"
7285," Python Qt GUI快速编程——PyQt编程指南"
7286," @畅销书籍 正版 Python新手使用Django架站的16堂课 Python入门教程书籍 Django编程运维开发零"
7287," Selenium自动化测试 基于 Python 语言"
7288," 深度学习入门 基于Python的理论与实现"
7289," Selenium自动化测试 基于 Python 语言"
7290," Python编程之美：*实践指南"
7291," Python 3 程序设计"
7292," Python数据分析基础"
7293," Python高性能编程"
7294," 笨办法学Python3 附程序员面试手册"
7295," 爬虫实战从数据到产品 Python3网络爬虫开发实战 数据抓取处理分析教程书 写网络爬虫网络数据采集 爬虫框架架构开发"
7296," 像计算机科学家一样思考Python 第2版"
7297," 物联网Python开发实战"
