book_id,book_name
17220," 2018春王后雄教材完全解读七年级下册语文+数学+英语共3本人教版RJ初中七年级下册同步教材全解解读练习册新教材完全解"
17221," C语言程序设计 耿焕同 编 著作"
17222," Visual C# 2010从入门到精通"
17223," 2018教材解读语文七年级上册人教版 人民教育出版社 初一7年级语文教材全解 新部编七年级语文课本同步讲解学生用书教学"
17224," 解密教堂……(DVD)"
17225," VC++深入详解（第3版）（基于Visual Studio 2017）"
17226," 数据结构——C语言描述（第二版）"
17227," C++性能优化指南"
17228," 执行重在到位(5DVD)"
17229," 小天才学Python(教学指导)"
17230," 预售疯狂Java讲义 第4版+疯狂Python讲义李刚著 计算机书教程Java8语言实用案例开发java从入门到精通"
17231," C语言从入门到精通(附光盘) 第3版 零基础学编程 程序设计基础 计算机书籍+C#灰帽子:设计安全测试工具 计算机与互"
17232," 通过游戏编程实战教新手学C++编程（游戏开发经典丛书）"
17233," 2020年新版pass绿卡学霸同步笔记七年级语文人教版RJ中学教辅初一语文同步教材讲练全彩版部编版基础考点手册知识大全"
17234," 高分阅读 初中语文组合阅读周周练 七/7年级下册初一第二学期 古诗文文言文现代文非连续性文本 龚建新主编 南京大学出版"
17235," 【全2册】C++ Primer中文版（第5版）+C++ Primer习题集（第5版）"
17236," Unity游戏开发技术详解与典型案例 讲解Unity 2018的新特性 案例详细实用助您从入门到精通Unity3D集成"
17237," C51单片机应用与C语言程序设计（第3版）——基于机器人工程对象的项目实践"
17238," 面向对象程序设计--C++高级语言上机实习指导与习题集(高等院校非计算机专业教材)"
17239," C语言学习手册(含DVD光盘1张)"
17240," C++ Primer Plus（第6版）英文版（上下册）"
17241," Visual C++项目开发全程实录（第3版）（配光盘）（软件项目开发全程实录）"
17242," C语言程序设计（第2版）学习辅导（高等院校计算机应用技术规划教材——应用型教材系列）"
17243," C陷阱与缺陷(英文版) [美]安德鲁·凯尼格（Andrew Koenig） 人民邮电出版社"
17244," 51单片机典型项目实战全能一本通 C语言版 视频版"
17245," C语言和MATLAB程序设计在电力谐波电流检测方法仿真中的应用 9787030419538 李自成,刘国海 科学出版社"
17246," OpenGL编程指南 (美)约翰·克赛尼希(John Kessenich) 等 著；王锐 等 译"
17247," C语言程序设计应用教程"
17248," 第一作业 语文 七年级第二学期/7年级下 上海初中教辅 课后作业单元测试 与新教材同步配套修订 华东师范大学出版社"
17249," C++游戏编程（第九艺术学院——游戏开发系列）"
17250," 中学教材全解七年级上册全套7本 2019新版人教版 语文数学英语政治历史地理生物同步教材解读 初中新教材完全解读 初一"
17251," 正版 全2册C程序设计语言+习题解答 计算机科学丛书(第2版.新版) 杨涛C语言程序设计学习书籍 计算机编程基础入门书"
