book_id,book_name
50220," 算法竞赛入门经典（第2版）（算法艺术与信息学竞赛）"
50221," 计算机科学中的数学：信息与智能时代的必修课"
50222," 编译原理（第2版）——计算机科学丛书"
50223," Kubernetes权威指南：从Docker到Kubernetes实践全接触（第4版）"
50224," 算法竞赛入门经典——训练指南（算法艺术与信息学竞赛）"
50225," 大话计算机——计算机系统底层架构原理极限剖析"
50226," 计算机科学导论（原书第3版）"
50227," 软技能 代码之外的生存指南"
50228," 计算机操作系统（第四版）（汤小丹）"
50229," 深入理解ES6"
50230," 信息简史（第九届文津图书奖获奖作品，小米董事长雷军、《浪潮之巅》作者吴军作序推荐）"
50231," 系统工程：21世纪的系统方法论"
50232," 深网：Google搜不到的世界"
50233," Zabbix企业级分布式监控系统（第2版）"
50234," 具体数学：计算机科学基础（第2版）(世界非常有名的数学家和计算机科学家经典之作，无可替代)"
50235," NoSQL数据库入门与实践（基于MongoDB、Redis）"
50236," ADS信号完整性仿真与实战"
50237," Grasshopper参数化非线性设计"
50238," 昇腾AI处理器架构与编程-深入理解CANN技术原理及应用 华为智能计算机技术丛书 华为官方授权"
50239," 深入分布式缓存：从原理到实践"
50240," 语音信号处理（第3版）"
50241," 计算机网络基础"
50242," 领域驱动设计精粹"
50243," Spring Boot 2实战之旅"
50244," 计算机组成原理（第五版.立体化教材）"
50245," 计算机时代的统计推断：算法、演化和数据科学"
50246," 未来版图 全球聪明公司的科技创新趋势和商业化路径"
50247," 机器学习（决战大数据时代！IT技术人员不得不读！）"
50248," 微服务设计"
50249," 未来架构：从服务化到云原生"
50250," 破茧成蝶（套装共2册）"
50251," 计算机科学概论（第12版）"
50252," 计算机体系结构：量化研究方法（第5版）【计算机体系结构的“圣经”与时俱进的教科书，全新的第6章讨论仓库级计算机】"
50253," Python科学计算(第2版)"
50254," 模式分类（第2版）（决战大数据时代！IT技术人员不得不读！）"
50255," 微服务架构与实践（第2版）"
50256," 未来地图 : 技术、商业和我们的选择"
50257," GD＆T几何公差入门与提高"
50258," STM32单片机应用与全案例实践"
50259," 编程语言实现模式（Python之父Guido老爹真心推荐"
50260," 计算机系统概论(原书第2版)"
50261," 分布式系统：概念与设计（原书第5版）（深入理解互联网和其他分布式系统的体系结构、算法和设计的优秀著作。）"
50262," 数据结构与算法分析：C语言描述（原书第2版）"
50263," 大数据时代下半场：数据治理、驱动与变现 奥森文库未来已来书系"
50264," 具体数学计算机科学基础（英文版·第2版）"
50265," 数字设计和计算机体系结构（原书第2版）"
50266," 拓扑学（原书第2版）"
50267," 从零开始自己动手写区块链"
50268," 大学计算机基础（第5版）"
50269," 计算机体系结构：量化研究方法（英文版·原书第6版）"
50270," 云计算与分布式系统：从并行处理到物联网"
50271," 微服务设计模式和最佳实践"
50272," 数学极客：探索数字、逻辑、计算之美"
50273," 计算机系统基础 第2版"
50274," Java EE（SSM）企业应用实战"
50275," 永恒的图灵：20位科学家对图灵思想的解构与超越"
50276," 微型计算机原理与接口技术(第4版)"
50277," 改变未来的九大算法"
50278," 计算机科学概论（原书第5版）"
50279," 大话存储 新【终极版】——存储系统底层架构原理极限剖析"
50280," 计算机组成与体系结构（原书第4版）"
50281," 机器视觉算法与应用（第２版）"
50282," 计算机科学概论 第12版 全球版"
50283," 大学计算机--计算思维与信息素养（第3版）"
50284," 计算机考研专业课——数据结构一本通（考点详解+习题全解)"
50285," 平台资本主义：触碰新兴技术的化身"
50286," 计算机文化（原书第20版）"
50287," 计算理论导引（原书第3版）"
50288," 计算机基础知识及基本操作技能（第2版）"
