book_id,book_name
8220," XML与Perl.Python和PHP编程指南"
8221," Python设计模式 第2版"
8222," 深入理解Python特性"
8223," Python数据分析与应用 黄红梅 张良均 人民邮电出版社 9787115373045"
8224," 零基础学Python从入门到精通计算机电脑编程入门自学零基础书籍pathon编程从入门到实践python基础教程语言程"
8225," 用Python写网络爬虫 第2版"
8226," Python访谈录"
8227," 机器学习：使用OpenCV和Python进行智能图像处理"
8228," 从零开始学Python数据分析与挖掘"
8229," Python趣味编程：从入门到人工智能"
8230," Python程序设计"
8231," 跟老齐学Python：Django实战（第2版）"
8232," Python+Spark 2.0+Hadoop机器学习与大数据实战"
8233," 像计算机科学家一样思考Python 第2版"
8234," Python与神经网络实战 何宇健 电子工业出版社 9787121342387"
8235," 零基础轻松学Python"
8236," Python程序设计第一课"
8237," 零基础入门学习Python"
8238," Python技术参考大全"
8239," python在机器学习中的应用"
8240," 少博士趣学Python"
8241," 编程的乐趣 用Python解算法谜题"
8242," Python从小白到大牛"
8243," 零基础入门学习Python（第2版）-微课视频版"
8244," 机器人Python青少年编程开发实例"
8245," Python网络数据采集【美】米切尔(Ryan Mitchell) Python语言网络技术教程+精通Python爬虫"
8246," Python渗透测试编程技术：方法与实践"
8247," 正版【组套2本】C Primer Plus(第6版)(中文版)+Python编程无师自通 初学c计算"
8248," 新概念Python程序设计"
8249," 趣学Python编程"
8250," Python高性能编程"
8251," 青少年学Python"
8252," 青少年Python编程入门"
8253," 一站式学Python从入门到精通（跟老齐学Python 基于Python 3 当当独家）"
8254," Python 3 面向对象编程（第2版）"
8255," Python极客项目编程"
8256," 机器学习：使用OpenCV和Python进行智能图像处理"
8257," Python测试之道"
8258," Python程序设计与问题求解（原书第2版）"
8259," 自动化平台测试开发:Python测试开发实战 邹辉 电子工业出版社 9787121342905"
8260," Python 编程指南 (含盘)"
8261," 深入理解Python特性"
8262," Python核心编程 第3版"
8263," Python测试驱动开发 使用Django Selenium和JavaScript进行Web编程 第2版"
8264," Python自动化测试实战"
8265," Python树莓派编程"
8266," 正版【组套2本】深度学习的数学+PyTorch深度学习 深度学习入门教程 人工智能书 deep le"
8267," Head First Python(第二版)"
8268," Django企业开发实战 高效Python Web框架指南"
8269," Python程序设计 Python核心编程基础教程 python视频编程从入门到精通程序设计教材+量化投资:以Pyth"
8270," 二级Python编程指南"
8271," Python项目案例开发从入门到实战——爬虫、游戏和机器学习"
8272," 青少年学Python"
8273," 深入理解Python特性"
8274," Python数据科学手册（影印版）"
8275," Python测试之道"
8276," Python统计分析"
8277," Python基础教程（第2版）"
8278," 小天才学Python（教学指导）"
8279," Web接口开发与自动化测试——基于Python语言"
8280," Python快速入门精讲"
8281," 用Python写网络爬虫 第2版"
8282," Python机器学习与量化投资"
8283," Python 核心编程 含盘"
8284," Python3智能数据分析快速入门"
8285," Python极客项目编程"
8286," 从零开始学Python数据分析（视频教学版）"
8287," Python绝技:运用Python成为黑客 (美)TJ O 电子工业出版社 9787121277139"
8288," Python语言程序设计(Daniel Liang[梁勇]博士系列丛书之一，以实例教，由实践学，采用"
8289," Python编程与人工智能启蒙(中小学人工智能系列教材)"
8290," 我的Python世界 玩《Minecraft我的世界》学Python编程"
8291," Python核心编程 第3版"
8292," Python从入门到精通"
8293," 量化投资:以Python为工具+Python网络数据采集【美】米切尔(Ryan Mitchell) Python语言网"
8294," 零压力学Python"
8295," Python 并行编程手册"
8296," Python编程从零基础到项目实战（微课视频版）"
8297," Python深度学习"
8298," 你也能看得懂的Python算法书"
8299," 编程的乐趣 用Python解算法谜题"
8300," Python 3爬虫、数据清洗与可视化实战"
8301," Python基础实例教程（微课版）"
8302," Python网络爬虫权威指南 第2版"
8303," Python 3 数据分析与机器学习实战"
8304," Python高级编程 第2版"
8305," Python 语言入门"
8306," 【2本套】Python从入门到实践＋从零开始学Python网络爬虫 核心编程语言书籍 程序设计基础教学入门书籍 编程实"
8307," 数据采集技术—Python网络爬虫项目化教程"
8308," Python带我起飞——入门、进阶、商业实战 李金洪 电子工业出版社 9787121343223"
8309," 从零开始学Python网络爬虫"
8310," Web接口开发与自动化测试——基于Python语言"
8311," Python机器学习 第2版(影印版) 东南大学出版社"
8312," 机器人Python青少年编程开发实例"
8313," Python与量化投资：从基础到实战"
8314," Python带我起飞——入门、进阶、商业实战（python入门级，小白快速上手）"
8315," Effective Python:编写高质量Python代码的59个有效方法"
8316," Python语言在Abaqus中的应用"
8317," 跟老齐学Python:Django实战 Django框架应用技术 Python网站开发知识图书+Python与量化投资"
8318," 大数据的Python基础"
8319," OpenCV轻松入门：面向Python"
8320," Django企业开发实战 高效Python Web框架指南"
8321," Python大规模机器学习"
8322," 人人都懂设计模式：从生活中领悟设计模式（Python实现）"
8323," OpenCV轻松入门：面向Python"
8324," Python 语言入门"
8325," Python深度学习"
8326," 跟老齐学Python：Django实战（第2版）"
8327," Python与量化投资：从基础到实战"
8328," Keras快速上手:基于Python的深度学习实战 谢梁 电子工业出版社 9787121318726"
8329," Python数据处理"
8330," Python从小白到大牛"
8331," 从零开始学Python大数据与量化交易"
8332," Python语言在Abaqus中的应用"
8333," Python游戏设计案例实战"
8334," PYTHON编程与应用实践 四川大学出版社"
8335," Python数据分析师修炼之道"
8336," 像计算机科学家一样思考Python 第2版"
8337," 程序员学Python 计算机与互联网程语言与程序设计+Python极客项目编程 python核心编程基础教程书籍 py"
8338," 人人都懂设计模式：从生活中领悟设计模式（Python实现）"
8339," 零基础入门学习Python（第2版）-微课视频版"
8340," Python Web开发实战"
8341," 深入浅出Python机器学习"
8342," 小小的Python编程故事"
8343," Python网络爬虫实战"
8344," 基于Python的Web大数据爬取实战指南"
8345," 数据结构与算法：Python语言实现"
8346," Odoo快速入门与实战：Python开发ERP指南"
8347," Python机器学习经典实例(影印版)(英文版)"
8348," 青少年学Python"
8349," Python 3.7从零开始学"
8350," Head First Python(第二版)"
8351," 跟老齐学Python:Django实战 齐伟 编著 电子工业出版社 9787121325724"
8352," Python数据科学入门"
8353," Python 3.x入门到应用实践"
8354," Python高效开发实战——Django、Tornado、Flask、Twisted（第2版）"
8355," Python树莓派编程"
8356," 大话Python机器学习"
8357," 正版【组套2本】Python学习手册(原书第5版)+利用Python进行数据分析 python编程"
8358," Python函数式编程 第2版"
8359," Python编程快速上手 让繁琐工作自动化（Python3编程从入门到实践 新手学习必备用书）"
8360," 机器学习：使用OpenCV和Python进行智能图像处理"
8361," Python机器学习与量化投资"
8362," Python数据挖掘与机器学习实战"
8363," 人工智能基础教程：Python篇（青少版）"
8364," Python与量化投资:从基础到实战 计算机与互联网程语言与程序设计 Broadview+零基础学编程：树莓派和Pyt"
8365," Python Flask Web开发入门与项目实战"
8366," Python网络爬虫从入门到实践 第2版"
8367," 人民邮电：基于Python的金融分析与风险管理"
8368," 精通Python爬虫框架Scrapy"
8369," Python全栈开发实践入门 谢瑛俊 编著 电子工业出版社 9787121328114"
8370," Python 3 面向对象编程（第2版）"
8371," Python程序设计"
8372," Python从小白到大牛"
8373," 【2本套】Python编程-从入门到实践＋Python深度学习 核心编程语言书籍 人工智能机器学习入门教程 Pytho"
8374," 数据馆员的Python简明手册"
8375," Python量化交易实战入门与技巧"
8376," 零基础入门学习Python（第2版）-微课视频版"
8377," Python访谈录 与Python专家的对话 东南大学出版社"
8378," Python 3.0科学计算指南"
8379," 从零开始学Python数据分析与挖掘"
8380," Python程序设计基础"
8381," Python趣味编程入门与实战"
8382," 零起点Python大数据与量化交易"
8383," Python自动化测试实战"
8384," 【组套2本】正版 小天才学Python+人工智能基础教程：Python篇 计算机 Python 编程"
8385," Python程序设计 第3版"
8386," Python 3.7从零开始学"
8387," Python入门经典"
8388," 零基础入门学习Python"
8389," Python生物信息学数据管理 (意)Allegra Via (阿莱格拉 维亚) 等著，卢宏超 等译 电子工业出版社"
8390," 零基础学编程：树莓派和Python 计算机与互联网程语言与程序设计+ Ansible权威指南 学Ansible基础知识"
8391," 机器学习：使用OpenCV和Python进行智能图像处理"
8392," Python编程无师自通 专业程序员的养成"
8393," Python语言程序设计"
8394," Python程序员面试算法宝典"
8395," 流畅的Python"
8396," 实用数据科学和PYTHON机器学习(影印版) 东南大学出版社"
8397," Python数据科学实践指南"
8398," Python深度学习实战：基于TensorFlow和Keras的聊天机器人以及人脸、物体和语音识别"
8399," Python带我起飞——入门、进阶、商业实战（python入门级，小白快速上手）"
8400," Python程序设计 第3版"
8401," 树莓派Python编程入门与实战（第2版）"
8402," Python基础实例教程（普通高等教育“十三五”规划教材（计算机专业群））"
8403," Python 3爬虫、数据清洗与可视化实战"
8404," Python量化交易实战入门与技巧"
