book_id,book_name
41220," 【出版社直供】高性能PHP 7 PHP从入门到精通 PHP 7 App性能性能提升书籍 网站开发书籍 Web App开"
41221," 正版教材 手把手教你学Java 罗专 郭桂枫 刘安华 电子工业出版社 计算机与互联网程语言与程序设计 博文视点"
41222," 正版现货 Docker实战 技术容器运维自动化 云计算虚拟化自学教程书籍 Docker技术入门与实战 软件架构设计及开"
41223," 正版现货 游戏迭代设计 概念 制作 拓展全程细则探秘 游戏测试上线书 游戏迭代设计教程书籍 计算机网络游戏设计流程游戏"
41224," 【出版社直供】揭秘Kotlin编程原理 谷歌钦定编程语言Kotlin揭秘 Kotlin教程 Kotlin入门语法特性实"
41225," 正版现货 Java程序设计习题与实践 21世纪高等教育计算机规划教材 Java程序设计（微课版）配套练习"
41226," 【出版社直供】深入理解OpenStack Trove Trove项目架构工作原理图书 Trove基础架构操作方法书籍"
41227," 正品【出版社直供】完美用户体验：产品设计思维与案例（全彩）用户体验架构博弈论和Storyboarding如何影响用户体"
41228," 正版现货 Unity 5.x游戏开发实战 unity 5.x游戏开发实战指南教程书籍 unity5.x游戏程序设计从入"
41229," 正版现货 Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数据挖掘 高职计算机大"
41230," 正版现货 B/S项目开发实战 HTML+CSS+jQuery+PHP 全方位介绍BS项目开发全流程 人民邮电出版社"
41231," 正版现货 Android 源码设计模式解析与实战 第2版 Android源代码设计模式教程书籍 编程 Android编"
41232," 【出版社直供】网页设计与前端开发从入门到精通 Dreamweaver+Flash+PS+html5"
41233," 【出版社直供】【出版社直供】Visual Basic从入门到精通（第2版） 龙马高新教育 策划，国家863中部软件孵化"
41234," 正版现货 C++面向对象程序设计 微课版 鲁丽编著 面相对象程序设计的基本知识及应用 结构清晰 语言通俗易懂 内容由浅"
41235," 【出版社直供】Node.js调试指南全彩 Node.js实战开发进阶指南CPU内存代码工具APM日志监控应用Node."
41236," 正版现货 OpenStack云计算实战手册 第3版私有云系统安装和配置OpenStack开源软件开发编程教程OpenS"
41237," 正版现货 Java程序设计 微课版 Java语言概述Java语法基础程序流程控制数组Java面向对象编程Java使用类"
41238," 正版现货 Minecraft 我的世界 PE手机版完全攻略 PE版入门指南书籍 我的世界手机版攻略教程 游戏中基础操作"
41239," 正版现货 大学计算机 Python语言版 Python程序设计入门 Python程序设计基础 计算基础教材书"
41240," 正版现货 面向STEM的mBlock智能机器人创新课程(附光盘)机器人组装 中小学生创客steam创新教育指导 mBl"
41241," Unreal Engine 4蓝图可视化编程 Unreal游戏引擎设计教程书籍 UE4脚本编程教程书籍 3D游戏程序设"
41242," 共2本技术之瞳+深入分析Java Web技术内幕（修订版）技术笔试心得 技术丛书web开发实战指南电子工业出版社"
41243," 【套装2本】JavaScript高级程序设计第3版+HTML5指南java*语言程序设计教材 计算机编程书籍 web开"
41244," 【出版社直供】【出版社直供】ASO优化大师 王亮人民邮电出版社"
41245," 正版现货 零基础学Minecraft编程 图文版 Minecraft我的世界MC编程入门 轻松学Python基础教程"
41246," 【出版社直供】Python地理空间分析指南（第2版）Python语言编程教程书籍 Python3入门书 Python与"
41247," 正版现货 C++多线程编程实战 C++多线程编程入门到精通 C++编程语言开发教程 C/C++教程 计算机教材 C++"
41248," 正版现货 PHP+MySQL Web应用开发教程 高职高专大学院校web开发课程辅导书籍 Web系统开发实例sql框架"
41249," 正版现货 自制编译器 从零开始制作真正的编译器 C语言编译器制作教程书籍 C语言程序编译 运行环境 C语言编程入门教材"
41250," 正版现货 Microsoft.NET企业级应用架构设计（第2版）.net软件架构设计师程序开发设计教程书籍 微软软件架"
41251," 【套装2本】C++ Primer Plus中文第6版+C++编程思想 c++编程入门 c++语言程序设计基础教程编程书"
41252," 正版现货 .NET性能优化 .NET框架编程基础 C#代码示例和技巧 中高级程序员进阶书 优化程序性能编程基础 人民邮"
41253," 正版现货 游戏人工智能编程案例精粹 修订版 游戏设计与开发技术丛书 游戏人工智能方面经典之作 游戏AI开发人员阅读参考"
41254," 【出版社直供】Python编程：从数据分析到数据科学 Python语言基础教程数据科学大数据分析应用Python 语言"
41255," 正版现货 3D游戏编程大师技巧(上、下册) 游戏编程教程书籍 3D游戏设计开发 3D图形应用开发图书籍 软件引擎3D软"
41256," 正版现货 Python物理学高效计算 以Python代码为例将Python实践指南 自学Python编程入门教程 Py"
41257," 正版现货 DevOps开发运维训练营 Docker 的安装与配置书籍 EC2 中创建和配置虚拟机书籍 Jenkins"
41258," 【出版社直供】Spring Boot 2企业应用实战 spring boot开发入门教程JavaEE编程开发java企"
41259," 正版现货 国之重器出版工程 大数据时代的数据挖掘 数据挖掘图书数学基础计算机系统日志挖掘智能推荐系统信息安全云计算书籍"
41260," 【出版社直供】Java Web程序设计任务教程 黑马程序员著 web程序开发入门书籍 Web应用程序开发书籍 高职高专"
41261," 正版现货 vBRAS原理 实现与部署 畅VBRAS原理实现与部署IP城域网 应用部署 开源实现 vBRAS原理与入门"
41262," 正版现货 单页Web应用：JavaScript从前端到后端 计算机网页程序设计 Java Scrip网站开发教程书籍"
41263," 【出版社直供】OpenDaylight应用宝典----从传统网络迁移到软件定义网络指南"
41264," 正版现货 游戏设计快乐之道 第2版 游戏开发 游戏设计的黄金法则 游戏设计领域的经典之作 游戏设计师参考书"
41265," 正版现货 R语言编程指南 r语言数据统计分析教材书籍 R语言编程基础教程书籍 r语言数据处理技术 数据库操作 人民邮电"
41266," 正版现货 Python程序设计基础"
41267," 正版现货 算法学习与应用从入门到精通 附光盘 算法设计与分析 算法基础教程计算机算法程序设计开发书籍 人民邮电出版社"
41268," 正版现货 C++沉思录 C++语言程序设计入门到精通代码编写与检测 C++程序员编程参考书 人民邮电出版社"
41269," 正版现货 编译器设计 第2版 编译器前端建立设计 编译器工具应用 构建编译器后端使用的算法源代码 编译器形式映射 编译"
41270," 【出版社直供】大型网页性能优化实战从前端网络CDN到后端大促的全链路性能优化详解 网页架构设计教程书籍 大型网页性能优"
41271," 正版现货 UML用户指南(第2版.修订版) 计算机书 UML用户指南(第2版修订版)/软件开发方法学精选系列 人民邮电"
41272," 【新书店正版】高等院校信息技术规划教材：微机接口与应用王正洪,朱正伟,马正华清华大学出版社9787302122340"
41273," C# 7.0核心技术指南原书第7版 c#书籍c#高级编程c#项目开发实例C#技术指南计算机软件程序设计语言编程程序开发"
41274," 正版新书 微服务体系建设和实践 任钢著 微服务框架平台开发 Spring Cloud Netflix Python语言"
41275," 零基础看图学Scratch 3.0 少儿趣味编程 儿童创意编程教程书籍中小学生程序设计入门轻松玩转Scratch 动手"
41276," 正版现货 我的本编程书 没有专业术语的编程入门书 从零开始程序编程 面向对象程序设计教材 人民邮电出版社"
41277," FreeRTOS内核实现与应用开发实战指南 基于STM32 野火STM32开发板FreeRTOS内核组件实现单片机嵌入"
41278," 正版现货 程序员修炼之道——从小工到专家 (美)亨特托马斯 程序员开发架构 程序员自我提升指南 计算机网络编程软件开发"
41279," 和秋叶一起学PPT Word Excel 共3册第3版 又快又好打造说服力幻灯片 和秋叶一起学秋叶office办公室软"
