book_id,book_name
23220," 空间数据库技术应用 陈国平,袁磊,王双美 武汉大学出版社 9787307104266"
23221," 大话数据库 邹茂扬, 田洪川 清华大学出版社 9787302305712"
23222," 数据恢复技术基础实验教程 郭果 科学出版社 9787030406170"
23223," 名师讲坛 何明,何茜颖著 清华大学出版社 9787302366324 新华书店 正版保障"
23224," SQL Server自学视频教程(配光盘)(软件开发自学视频教程) 软件开发技术联盟 清华大学出版社 97873023"
23225," 数据密集型计算和模型 童维勤 黄林鹏 丛书 朱扬勇 吴俊伟 上海科学技术出版社 9787547822692"
23226," 城市发展的数据逻辑 李光耀、杨丽 丛书 朱扬勇 吴俊伟 上海科学技术出版社 9787547822968"
23227," 大数据测评 蔡立志、武星、刘振宇 丛书 朱扬勇 吴俊伟 上海科学技术出版社 9787547822784"
23228," 医疗大数据 于广军,杨佳泓 丛书 朱扬勇,吴俊伟 上海科学技术出版社 9787547824269"
23229," 汇计划在行动 吴俊伟 朱扬勇 丛书 朱扬勇 吴俊伟 上海科学技术出版社 9787547824474"
23230," 金融大数据 陈云 丛书 朱扬勇 吴俊伟 上海科学技术出版社 9787547823460"
23231," 实验设计与数据处理(刘振学)(第二版) 刘振学,王力 化学工业出版社 9787122225931 新华书店 正版保障"
23232," 策略驱动型数据中心 ACI技术详解 （美）阿拉莫夫,（意）珀特兰尼,刘军,周超 人民邮电出版社 97871153876"
23233," MariaDB入门很简单(入门很简单丛书) 黄缙华著 清华大学出版社 9787302378518 新华书店 正版保障"
23234," 深入浅出MySQL：数据库开发、优化与管理维护(第2版) 唐汉明 等 人民邮电出版社 9787115335494 新华"
23235," 大规模元搜索引擎技术 9787111556176 [美]孟卫一(Weiyi Meng)"
23236," Oracle数据库管理从入门到精通（套装全2册）"
23237," 商务智能：数据分析的管理视角(原书第3版) (美)沙尔达,赵卫东 机械工业出版社 9787111494393 新华书店"
23238," 数据库应用技术实验指导与习题及解答 喻梅 天津大学出版社 9787561853429 新华书店 正版保障"
23239," 数据科学中的R语言(R语言应用系列) 李舰 西安交通大学出版社 9787560570822 新华书店 正版保障"
23240," T-SQL性能调优秘笈——基于SQL Server 2012窗口函数 Itzik Ben-Gan 人民邮电出版社 97"
23241," 保修数据收集与分析 康锐、江逸楠 国防工业出版社 9787118099539 新华书店 正版保障"
23242," 【全新正版】数据库应用教程实验与题解 黄志军 9787030314130 科学出版社"
23243," 开源大数据分析引擎Impala实战 贾传青 清华大学出版社 9787302390022"
23244," 锋利的SQL(第2版) 张洪举 王晓文 人民邮电出版社 9787115388711 新华书店 正版保障"
23245," SQL查询的艺术 张权,郭天娇 人民邮电出版社 9787115333407 新华书店 正版保障"
23246," MySQL开发与实践 付森石亮 人民邮电出版社 9787115352996 新华书店 正版保障"
23247," NoSQL数据库技术实战 皮雄军 清华大学出版社 9787302380399"
23248," ODPS权威指南 阿里大数据平台应用开发实践 李妹芳 人民邮电出版社 9787115372413"
23249," Oracle数据库管理、开发与实践 杨永健 人民邮电出版社 9787115300614"
23250," Oracle 12c从入门到精通(第二版) 闫红岩 等 水利水电出版社 9787517020929 新华书店 正版保障"
23251," 驾驭大数据 (美)弗兰克斯 人民邮电出版社 9787115304803"
23252," 数据仓库与数据挖掘实践 李春葆,李石君,李筱驰著 电子工业出版社 9787121244926"
23253," SQL Server 2008数据库技术内幕 9787113146405 中国铁道出版社"
23254," SQL Server入门很简单(配光盘)(入门很简单丛书) 秦婧 等 清华大学出版社 9787302338062 新华"
23255," 【新书店正版】可拓集与可拓数据挖掘 蔡文 科学出版社"
23256," 【新书店正版】数据库处理——基础、设计与实现(第十一版) 克罗恩克(DavidM.Kroenke) 电子工业出版社"
23257," 新编 Access 2003 中文版从入门到精通(1CD)(双色印刷) 9787115175724 人民邮电出版社"
23258," Spark大数据处理: 原理、算法与实例 刘军 林文辉 方澄 9787302449959"
23259," PostgreSQL即学即用(第2版) [美] 奥贝(Regina Obe),[美] 徐(Leo Hsu) 97871"
23260," Oracle数据库升级、迁移和转换实践 [美] Edward Whalen, Jim Czuprynski 许向东、林"
23261," 涂抹MySQL——跟着三思一步一步学MySQL 9787517018674 李丙洋 水利水电出版社"
23262," 【新书店正版】数据库原理及应用实验与上机指导 肖辉辉,段艳明 西南交通大学出版社"
23263," 【新书店正版】数据挖掘原理、算法及应用 李爱国,厍向阳著 西安电子科技大学出版社"
23264," 【新书店正版】数据结构——使用C语言(第4版) 朱战立著 电子工业出版社"
23265," 企业大数据处理：Spark、Druid、Flume与Kafka应用实践 肖冠宇 机械工业出版社"
23266," MongoDB游记之轻松入门到进阶 张泽泉 9787302478607"
23267," 基于网络大数据的社会经济监测预警研究 许伟 9787030472816"
23268," Flink 原理、实战与性能优化"
23269," 解读NoSQL [美] 丹·麦克雷（Dan McCreary）,[美] 安·凯利（An 9787115411105"
23270," 【新书店正版】数据库原理及应用(Access 2000) 沈祥玖 高等教育出版社"
23271," 【现货当天发】Hive编程指南 (美)卡普廖洛 等 9787115333834 人民邮电出版社"
23272," Oracle DBA工作笔记：运维、数据迁移与性能调优 9787113218973"
23273," 数据算法：Hadoop/Spark大数据处理技巧"
23274," 【新书店正版】Oracle实用教程(第3版)郑阿奇电子工业出版社9787121120671"
23275," 数据即未来：大数据王者之道 ［美］布瑞恩·戈德西 机械工业出版社"
23276," SQL Server 2005从入门到精通(应用技术基础)/微软技术丛书 9787302138013 (美)Solid"
23277," 正版 斗罗大陆Ⅱ绝世唐门11 漫画单行本 唐门漫画"
23278," 大数据搜索引擎原理分析及编程实现 刘凡平著 电子工业出版社"
23279," 北大社 大数据时代的舆情管理 北京大学出版社"
