book_id,book_name
46220," 【新书店正版】Linux Shell编程从入门到精通(第2版)张昊,程国钢著人民邮电出版社9787115400048"
46221," 深入理解Linux驱动程序设计,吴国伟,姚琳,毕成龙著,清华大学出版社,9787302401636"
46222," 新编Windows 10从入门到精通 龙马高新教育 9787115428004"
46223," 9787303086030 计算机应用基础(Windows XP)"
46224," 【全新正版】制造物联网技术 姚锡凡,张存吉,张剑铭 9787568039857 华中科技大学出版社"
46225," 【全新正版】操作系统原理及应用(第二版) 孙媛, 胥桂仙 9787566011503 中央民族大学出版社"
46226," 嵌入式Linux与物联网软件开发 C语言内核深度解析 朱有鹏 张先凤 9787115432940"
46227," 【全新正版】软件需求工程 舒红平 9787564365745 西南交通大学出版社"
46228," 【全新正版】深入理解Linux网络内幕(影印版) Christian Benvenuti 9787564183387"
46229," 【全新正版】深入理解Linux内核 第3版(影印版) Daniel P. Bovet, Marco Cesati 97"
46230," 【全新正版】Linux设备驱动程序 第3版(影印版) Jonathan Corbet,等 9787564183394"
46231," 【全新正版】Windows Server 2003 配置与管理项目教程(本书配CD-ROM光盘) 王凤云, 运永顺 9"
46232," 【全新正版】计算机操作系统实用教程 王旭启 9787564036058 北京理工大学出版社"
46233," 活页英语时文阅读理解 高一年级 9787519809997"
46234," 【全新正版】操作系统原理 叶琪著 9787562831976 华东理工大学出版社"
46235," 【全新正版】GE智能平台控制系统及其应用 谭亚红,吴燕,胡韶华,伍小兵,胡银全 9787561864173 天津大学出"
46236," 【全新正版】Linux操作系统实现原理(2016同济大学本科教材出版基金) 赵炯 9787560880563 同济大学"
46237," 【全新正版】UGNX10 0上机指导教程 陈爽 9787548729297 中南大学出版社有限责任公司"
46238," 【全新正版】Windows 10 中文版从入门到精通 (随书赠送光盘一张) 刘文凤 9787547729625 北京日"
46239," 【全新正版】开发者测试 王兴亚 王智钢 赵源 陈振宇 9787111616818 机械工业出版社"
46240," 【全新正版】全栈开发实战宝典 优逸客科技有限公司 9787111612629 机械工业出版社"
46241," 【全新正版】单片机原理与应用 曹慧亮 9787517075523 水利水电出版社"
46242," 【全新正版】Windows 7+Office 2010从入门到精通 牛金鑫著 9787514202885 文化发展出版"
46243," 【全新正版】H5+跨平台移动应用实战开发 邹琼俊 9787512429765 北京航空航天大学出版社"
46244," 【全新正版】电子系统设计—基础篇(第4版) 余小平奚大顺 9787512429949 北京航空航天大学出版社"
46245," 【全新正版】微信小程序商城开发实战 唐磊 9787512429734 北京航空航天大学出版社"
46246," 【全新正版】嵌入式系统开发与实践——基于STM32F10x系列(第2版) 郑亮 王戩 袁健男 978751242928"
46247," 【全新正版】嵌入式Linux开发教程(上册) 周立功 9787512419735 北京航空航天大学出版社"
46248," 【全新正版】嵌入式Linux开发教程(下册) 周立功 9787512422537 北京航空航天大学出版社"
46249," 【全新正版】操作系统教程 彭德林,李德有 9787508450841 水利水电出版社"
46250," 【全新正版】Anylogic 8系统建模仿真与分析 陈曦,李军,胡洪林,戴欧阳 9787504767721 中国财富出"
46251," 【全新正版】Red Hat Enterprise Linux 服务器配置与管理(高职高专)张恒杰 张恒杰,张彦 978"
46252," 【全新正版】LAMP从入门到精通 张建华 9787308049498 浙江大学出版社"
46253," 【全新正版】Windows98/2000平台：新编计算机应用基础教程 詹国华,石文俊 9787308024969 浙江"
46254," 【全新正版】WEB开发技术/普通高校本科计算机类“十二五”规划教材 王留洋,王媛媛 9787305137679 南京大"
46255," 【全新正版】jQuery 前端开发实战(视频教学版) 刘鑫 9787302525776 清华大学出版社"
46256," 【全新正版】Altium Designer 19 PCB设计官方指南 Altium中国技术支持中心 978730253"
46257," 【全新正版】Redux实战 [美]马克·加罗(Marc Garreau),威尔·福罗(Will Fauro 97873"
46258," 【全新正版】Spring Cloud实战 胡书敏 9787302527220 清华大学出版社"
46259," 【全新正版】CentOS 7 5系统管理与运维实战 孙亚南、星空 9787302527749 清华大学出版社"
46260," 【全新正版】改善敏捷回顾 提升团队效率 [美]马克·莱夫勒(Marc Loeffler)著 王存浩等 徐毅 审 978"
46261," 【全新正版】LabVIEW案例实战 陈勇将、高明泽 9787302526339 清华大学出版社"
46262," 【全新正版】Django项目实例精解(第2版) [美]安东尼奥 米勒 李 伟 9787302526551 清华大学出版"
46263," 【全新正版】Windows Server 2012网络操作系统(第2版) 史国川 徐 军 方星星 王 飞 束 凯 王"
46264," 【全新正版】精通Windows Server 2016(第6版) [美]布莱恩·斯维德哥尔(Brian Sviderg"
46265," 【全新正版】Spring快速入门 崔彦威,卢欣欣,王倩 9787302530824 清华大学出版社"
46266," 【全新正版】TensorFlow与自然语言处理应用 李孟全 9787302531012 清华大学出版社"
46267," 【全新正版】中文版Autodesk Moldflow 2018完全实战技术手册 黄建峰 高蕾娜 97873025277"
46268," 【全新正版】Angular 高级编程(第3版) [美]亚当·弗雷曼(Adam Freeman) 睢丹 97873025"
46269," 【全新正版】Illustrator CC 2018从新手到高手 易盛 9787302529668 清华大学出版社"
46270," 【全新正版】零点起飞学Xilinx FPGA 高敬鹏、武超群、白锦良 9787302515944 清华大学出版社"
46271," 【全新正版】薛定宇教授大讲堂(卷Ⅰ)：MATLAB程序设计 薛定宇 9787302518686 清华大学出版社"
46272," 【全新正版】Robot Framework 自动化测试框架核心指南 张永清 9787302523925 清华大学出版社"
46273," 【全新正版】IP接入网 雷维礼、马立香、彭美娥、杨宁、吴凡 9787302515166 清华大学出版社"
46274," 【全新正版】ES 2015/2016 编程实战 [美]JD·艾萨克斯(JD Isaacks)著 林赐 97873025"
46275," 【全新正版】Microsoft Project 2016管理实践 刘俊哲 刘中正 刘瑞恒 9787302519393"
46276," 【全新正版】Vue js从入门到项目实战 刘汉伟 9787302523888 清华大学出版社"
46277," 【全新正版】锂离子电池组设计手册 电池体系、部件、类型和术语 [美] 约翰·沃纳(John Warner),王莉、何向"
46278," 【全新正版】鸟哥的Linux基础学习实训教程 鸟哥 9787302510826 清华大学出版社"
46279," 【全新正版】Linux命令行与shell编程实战(第4版) [美]马克·G.索贝尔(Mark G. Sobell),马"
46280," 【全新正版】Linux C与C++ 一线开发实践 朱文伟 李建英 9787302512554 清华大学出版社"
46281," 【全新正版】SAS技术内幕：从程序员到数据科学家 巫银良 9787302502784 清华大学出版社"
46282," 【全新正版】Linux C从入门到精通(第2版) 明日科技 9787302498803 清华大学出版社"
46283," 【全新正版】无线控制基础：过程工业的连续和离散控制 [美]特伦斯·布莱文思 (Terrence Blevins) 97"
46284," 【全新正版】linux服务器安全攻防 [美]Chris Binnie著 田洪 9787302457923 清华大学出版"
46285," 【全新正版】Visio 2013基础应用案例课堂 张云杰、尚蕾 9787302413158 清华大学出版社"
46286," 【全新正版】Linux宝典(第9版) [美]Christopher Negus 王净 田洪 9787302433835"
46287," 【全新正版】UML 建模、设计与分析 从新手到高手 夏丽华 9787302491996 清华大学出版社"
46288," 【全新正版】Kali Linux渗透测试技术详解 杨波 9787302389644 清华大学出版社"
46289," 【全新正版】Linux环境C程序设计(第2版)(配光盘)(Linux典藏大系) 徐诚 等 9787302347927"
46290," 【全新正版】精通Windows 7中文版(配光盘) 薛芳 9787302302315 清华大学出版社"
46291," 【全新正版】Linux系统管理 何明 9787302309345 清华大学出版社"
46292," 【全新正版】Red Hat Enterprise Linux4入门与提高 杨建新,徐功文 9787302153641"
46293," 【全新正版】Red Hat Enterprise Linux系统管理 朱居正 9787302194200 清华大学出版"
46294," 【全新正版】Windows 10使用方法与技巧从入门到精通(第2版) 龙马高新教育 9787301301241 北京大"
46295," 【全新正版】操作系统实用教程 范立南,刘飒 9787301170878 北京大学出版社"
46296," 【全新正版】Linux开源存储全栈详解：从Ceph到容器存储 英特尔亚太研发有限公司 9787121369797 电子"
46297," 【全新正版】全栈技能修炼：使用Angular和Spring Boot 打造全栈应用 王M 9787121371837"
46298," 【全新正版】Linux开源网络全栈详解：从DPDK到OpenFlow 英特尔亚太研发有限公司 978712136786"
46299," 【全新正版】细说Linux基础知识(第2版) 尚硅谷IT教育 9787121373978 电子工业出版社"
46300," 【全新正版】微信小程序项目开发实战——用WePY、mpvue、Taro打造高效的小程序 张帆 978712136635"
46301," 【全新正版】深入理解Apache Dubbo与实战 诣极 9787121366345 电子工业出版社"
46302," 【全新正版】macOS效率手册 少数派 9787121354748 电子工业出版社"
46303," 【全新正版】计算机应用基础(Windows7+Office2010) 蔡媛 9787121309151 电子工业出版社"
46304," 【全新正版】细说Linux系统管理 兄弟连教育 9787121347139 电子工业出版社"
46305," 【全新正版】操作系统原理 胡元义 9787121340383 电子工业出版社"
46306," 【全新正版】Linux运维之道(第2版) 丁明一著 9787121295966 电子工业出版社"
46307," 【全新正版】网络操作系统(Windows Server 2008) 佘运祥 9787121249075 电子工业出版社"
46308," 【全新正版】精通SaltStack (美)Joseph Hall(约瑟夫·霍尔),姚炫伟 冯宇 97871212926"
46309," 【全新正版】Windows Vista 中文版快速入门与提高 宋翔著 9787121049644 电子工业出版社"
46310," 【全新正版】Windows Server 2008服务器架设与管理教程(项目式) 《全国高等职业教育计算机系列规划教材"
46311," 【全新正版】跟老韩学Linux运维 韩艳威 9787115492586 人民邮电出版社"
46312," 【全新正版】新手学电脑 Windows 10+Office 2013 从入门到精通 云课版 神龙工作室 殷慧文 978"
46313," 【全新正版】Linux操作系统基础 方元 9787115511584 人民邮电出版社"
46314," 【全新正版】Linux内核深度解析 余华兵 9787115504111 人民邮电出版社"
46315," 【全新正版】操作系统导论 [美] 雷姆兹·H.阿帕希杜塞尔( Remzi H. Arpaci-Dusse 978711"
46316," 【全新正版】UNIX环境高级编程 第3版 英文版 上下册 [美] W. 理查德·史蒂文斯(W. Richard Ste"
46317," 【全新正版】UNI络编程 卷2 进程间通信 第2版 [美] W. 理查德·史蒂文斯(W. Richard Steven"
46318," 【全新正版】云操作系统架构与关键技术 王继业 9787115502407 人民邮电出版社"
46319," 【全新正版】shell脚本实战 第2版 [美]戴夫·泰勒,布兰登·佩里 9787115506887 人民邮电出版社"
46320," 【全新正版】操作系统 精髓与设计原理 第8版 全球版 [美] 威廉·斯托林斯(William Stallings) 9"
46321," 【全新正版】新编Windows 10从入门到精通 龙马高新教育 9787115428004 人民邮电出版社"
46322," 【全新正版】Linux系统管理(第2版) 任利军 王海荣 员志超 银少海 宁方明 9787115430960 人民邮电"
46323," 【全新正版】Windows 8应用开发：C#和XAML卷 [美]Jeremy Likness 978711534139"
46324," 【全新正版】精通Linux设备驱动程序开发 [印]斯里克里斯汉·温卡特斯瓦兰(Sreekrishnan Venkat"
46325," 【全新正版】网络操作系统——Linux配置与管理 张金石 9787115279477 人民邮电出版社"
46326," 【全新正版】Windows 电脑管家：DOS/BIOS/注册表/组策略技术手册(第2版) 水清华,徐亦璐 978711"
46327," 【全新正版】新手学电脑 Windows 10+Office 2016 从入门到精通 云课版 神龙工作室 殷慧文 978"
46328," 【全新正版】Linux哲学 [美]戴维·博特(David Both) 9787111635468 机械工业出版社"
46329," 【全新正版】操作系统设计：Xinu方法(原书第2版) [美] 道格拉斯·科默(Douglas Comer) 97871"
46330," 【全新正版】Linux实战 [美]戴维·克林顿(David Clinton ) 9787111627043 机械工业出"
46331," 【全新正版】计算机系统：系统架构与操作系统的高度集成 (美)拉姆阿堪德兰,(美)莱希,陈文光 978711150636"
